HM_Si,O2_Blow,BLOW_LIME_MATWEIGHT_Combined,BLOW_IRONOR_MATWEIGHT_Combined,BLOW_DOLO_MATWEIGHT_Combined,BIN2_RELATIVE_LANCE_HEIGHT,BIN3_RELATIVE_LANCE_HEIGHT,Delta_Carbon_Weight,BIN2_SECVENTURIOPENING,HM Temp_Combined,RefractoryLife_Combined,Delta_HM_Bath_Temp,ACTOXYGENMOMENT_DOLO,PreviousHeat_BathTemp,HM_Weight,Total_Scrap,loss_radiation_hm,loss_convection_hm,loss_radiation_vessel,loss_convection_vessel
0.75,15294,22218,16006,7256,240.813,242.257,14290.46128,29.458,1408,1642,275,3140.667,1689,297,29.65,177000000000000,61741,10600000000000000,2152001
0.84,14398,22205,12421,6922,240.922,241.479,14310.61284,30.796,1374,1643,268,3124.333,1655,298,29.35,178000000000000,66951,5940000000000000,1282645
0.77,15632,22213,15300,7300,240.881,238.696,14565.49544,30.49,1389,1644,266,2800,1669,300,29.15,257000000000000,93441,6770000000000000,1424872
0.83,14548,21738,14004,7164,241.925,243.742,14481.8426,26.604,1402,2475,263,3373,1643,303,29.45,209000000000000,73830,51200000000000000,11309359
0.85,15232,21754,11750,7222,236.154,228.991,14592.088,45.167,1390,2476,291,6417.25,1653,303,30.4,41100000000000,14905,9770000000000000,2117488
0.74,15356,20138,15355,7260,247.696,245.155,14416.09848,29.375,1399,2478,262,2553,1659,300,30.5,260000000000000,92778,9390000000000000,2012618
0.74,15120,20130,14819,7325,247.928,241.344,14575.65548,33.49,1364,2479,303,2880.25,1655,303,30.35,145000000000000,55889,4290000000000000,927295
0.82,15221,22289,1000,7063,243.557,240.14,14444.714,27.604,1374,1650,300,1770,1700,300,30.8,89100000000000,33397,61500000000000000,12240227
0.92,15729,25403,14922,8171,222.223,226.14,14997.24444,32.833,1380,1651,306,3010,1671,310,28.9,189000000000000,69744,8910000000000000,1864925
0.98,15406,25403,13966,8010,222.723,220.14,14302.272,40.479,1378,1652,265,2713.75,1655,297,31.75,10800000000000,4017,23000000000000000,4958718
0.84,16507,23279,13918,6475,235.875,226.915,14490.15744,23.229,1374,1653,304,3022,1652,304,28.5,135000000000000,50715,8540000000000000,1849738
1.05,16009,25168,16480,7749,239.75,244.422,14507.66032,30.265,1379,2484,282,2802,1658,304,30.5,18100000000000,6698,14100000000000000,3011930
0.72,15336,20137,13423,9807,230.249,232.507,14290.57346,32.021,1406,2486,278,2729.667,1628,297,30.95,97700000000000,34243,18300000000000000,4140024
0.58,15581,18147,11023,6120,239.328,240.14,14372.75326,31.896,1381,1662,283,2151,1641,297,30.55,102000000000000,37808,24100000000000000,5361386
0.48,14466,18142,10813,6001,231.182,230.602,14494.2931,32.083,1362,1664,254,1699,1608,300,30.05,107000000000000,41155,5270000000000000,1240414
0.81,15430,20097,14993,5907,239.624,219.349,14553.00472,28.125,1367,2492,297,1849,1662,304,30.3,10500000000000,3990,19900000000000000,4232885
1.04,15607,24299,16725,7175,240.14,230.14,14740.28512,33.122,1365,1666,300,2218.333,1706,305,30.3,45100000000000,17250,17200000000000000,3388209
0.82,15141,21767,15787,9689,227.666,226.299,14411.05396,53.854,1375,2497,260,2704.667,1680,300,30.5,129000000000000,48263,17000000000000000,3514539
0.65,14882,20264,10369,6984,240.907,236.869,14469.46306,33.5,1379,1673,284,3702.667,1661,300,30.85,260000000000000,96918,8590000000000000,1837555
0.53,14768,17230,9552,6498,240.838,238.469,14247.48752,36.191,1351,1674,325,1564,1678,295,29.25,213000000000000,84336,6580000000000000,1364497
0.66,14883,18154,13049,7118,247.234,237.13,14503.12642,36.354,1365,1677,307,2751,1688,300,28.95,69400000000000,26655,7100000000000000,1447218
0.88,13953,20364,14378,6997,241.701,226.797,14526.86494,35.286,1350,1678,312,4041.8,1668,300,30.95,113000000000000,44836,7000000000000000,1479912
0.69,15227,21174,12001,9500,236.276,224.574,14552.3924,31.313,1389,1680,261,1855,1591,303,31.7,55800000000000,20357,14300000000000000,3470784
0.7,15881,20806,13726,5869,239.624,229.77,14307.22724,31.938,1365,2501,288,2054.5,1698,297,30.9,34700000000000,13316,28600000000000000,5729062
0.67,15928,18115,15300,5846,239.738,225.093,14367.77692,27,1382,2502,297,1804.5,1669,302,30.5,168000000000000,61943,39300000000000000,8276953
0.48,15276,16078,13119,5850,245.004,227.653,14275.56552,29.286,1392,2503,255,1756,1678,298,30.75,30000000000000,10842,8020000000000000,1659324
0.63,15057,18100,13938,6331,239.633,231.445,14361.22472,29,1363,2505,291,1695.5,1636,302,30.2,173000000000000,66224,4720000000000000,1052100
0.53,15311,17095,12033,6316,239.698,238.82,14594.9468,27.592,1356,2506,331,2669.5,1646,305,29.95,159000000000000,61866,6240000000000000,1364887
0.59,15010,19252,10001,6542,239.8,238.82,14054.75516,25.98,1295,2508,363,2636.667,1680,294,30.4,11200000000000,5022,9980000000000000,2055491
0.57,16181,17117,12860,6876,237.922,218.82,14297.13596,34.673,1356,2509,304,3309,1635,300,29.95,23700000000000,9219,3510000000000000,784638
0.59,15625,18249,5006,7375,240.824,243.236,13826.96372,23.167,1292,1683,380,1756.5,1656,290,30.8,25100000000000,11283,224000000000000000,48277889
0.52,15171,17125,11215,7020,229.528,228.82,14615.33934,28.875,1330,2510,359,2328.333,1680,306,30.15,9390000000000,3880,19400000000000000,3995961
0.49,15561,16191,9485,7671,241.49,239.986,14479.76804,30.146,1324,1684,332,1794,1683,302,29.6,36900000000000,15462,16200000000000000,3319072
0.68,14845,20237,12018,8568,241.636,240.736,13917.27228,31.563,1339,1685,328,1826,1684,290,30.15,151000000000000,61309,6090000000000000,1248995
0.71,14993,21674,12971,6784,240.969,240.511,14265.53704,29.979,1387,1690,278,2498,1650,296,32.4,211000000000000,77191,3310000000000000,722062
0.7,15434,21192,14363,6813,237.672,237.13,14755.1116,44.417,1368,1693,298,2116,1630,303,30.85,87600000000000,33418,7630000000000000,1727449
0.55,15319,18137,11382,6072,240.946,240.483,14876.60644,35.673,1309,1694,339,1784.5,1670,305,31.65,126000000000000,54888,6990000000000000,1472073
0.47,13984,17145,10002,7286,240.963,240.13,14489.41888,30.167,1354,1696,263,1666,1638,298,30.15,20200000000000,7906,14900000000000000,3322811
0.72,15151,22271,7990,5828,226.558,226.87,14582.04012,32.542,1363,2518,318,1910,1649,300,31.3,625000000000000,239480,76500000000000000,16644931
0.82,16268,23391,10168,9862,230.963,234.29,14203.25944,27.229,1348,1698,315,3940.333,1651,290,30.6,49500000000000,19621,10500000000000000,2267849
0.72,16504,19304,12859,8171,230.94,235.124,14627.55842,21.735,1358,1699,320,2352.667,1668,300,30.75,211000000000000,81848,13600000000000000,2856520
0.83,15400,23898,9827,8023,239.764,238.87,14166.33064,36.149,1369,2520,310,2607.667,1657,290,31.1,28100000000000,10657,9260000000000000,1989834
0.88,15222,23708,11995,7259,245.662,246.87,14743.87884,33.708,1380,2521,296,1667.5,1677,302,30.8,185000000000000,68585,19200000000000000,3975670
0.8,15111,23149,14807,6073,249.657,248.87,14660.79958,37.106,1348,2522,329,1645,1682,300,30.55,132000000000000,52539,19700000000000000,4050805
0.8,15158,22341,12936,9404,227.624,229.771,14213.09004,31.152,1354,1702,321,2442.333,1698,290,31.1,198000000000000,77881,10100000000000000,2027979
0.74,14944,19262,14838,6450,240.838,237.818,14534.38012,31.979,1411,1703,259,3007,1659,298,30.1,333000000000000,115660,9100000000000000,1951196
0.97,15349,23772,13385,7239,240.957,237.735,14602.74586,33.583,1360,1704,299,3200.333,1640,300,31.35,328000000000000,127372,5490000000000000,1219773
0.73,15016,20733,12343,6620,241.019,232.374,14373.3307,32.979,1396,1717,275,2657,1620,294,30.35,91100000000000,32884,6470000000000000,1497361
0.61,15205,18752,9252,6756,241.019,233.242,14763.76322,28.25,1393,1719,281,2992.5,1663,302,29.85,350000000000000,126003,54700000000000000,11612165
0.73,14715,21279,15404,6000,243.364,225.46,14632.45288,39,1380,2535,284,2472.667,1665.8,298,30.1,14500000000000,5425,14200000000000000,3030779
0.68,15517,20191,14418,6827,250.18,237.548,14794.70452,45.224,1417,1722,242,1731.5,1654,303,31.25,125000000000000,42899,35300000000000000,7647057
0.75,14880,20238,13473,6009,250.876,243.68,14553.69834,44.457,1395,1724,266,1840,1643,300,31.75,144000000000000,51676,4880000000000000,1077353
0.81,15747,23166,15497,6840,239.811,238.96,14592.2486,31.936,1422,2537,238,1669,1682,301,32.95,139000000000000,47141,100000000000000000,20652096
0.72,15457,20221,15296,5975,254.688,240.536,14578.37502,44.723,1416,1725,232,2063,1669,300,30.35,446000000000000,153023,68300000000000000,14363050
0.79,14471,22122,16125,6901,239.811,238.96,14496.4418,37.234,1385,2540,294,1678,1654,297,30.75,40500000000000,14822,14900000000000000,3209857
0.62,15477,19217,12521,6874,249.493,241.36,14582.96746,34.778,1426,2541,264,1816,1659,300,30.45,4140000000000,1389,14600000000000000,3126975
0.63,15377,18167,13954,5983,241.061,245.044,15096.7952,42.773,1400,1727,259,2536.5,1642,309,28.7,11500000000000,4088,13900000000000000,3061742
0.63,16756,19380,14012,7011,242.106,247.137,15099.15734,42.364,1393,1728,295,2205.667,1658,311,30.55,139000000000000,50258,8000000000000000,1718017
0.65,15368,19827,13177,7749,241.129,245.396,14419.23328,47.795,1426,1729,260,1984.5,1679,296,32.2,170000000000000,57131,12500000000000000,2599584
0.74,14706,20645,15553,6681,239.852,238.98,14452.23672,30.021,1411,2542,262,1751,1688,297,30.65,59500000000000,20676,80400000000000000,16400445
0.76,16390,20636,19049,8521,239.861,226.49,14789.56142,36.191,1403,2543,282,1604.5,1663,304,30.85,50400000000000,17824,7240000000000000,1543898
0.72,16053,20283,16002,7492,240.928,241.003,15065.00112,31.438,1414,1730,274,1768,1670,310,31.1,132000000000000,45608,55400000000000000,11657611
0.8,15386,20052,12901,6100,240.567,224.928,14525.20538,32.146,1394,1733,277,2915.5,1629,299,30.25,98200000000000,35397,9620000000000000,2181812
0.94,16118,24403,15342,8000,244.1,219.433,14623.94084,33.66,1399,2546,280,3660.5,1610,298,30.5,111000000000000,39635,39100000000000000,9187708
1.16,15172,25261,15394,7434,233.231,231.827,14668.7838,35.396,1412,1735,259,3041.333,1670,303,30.45,19900000000000,6903,9460000000000000,1992757
0.99,14982,23357,17261,6816,241.98,228.588,14639.56852,44.021,1400,2548,224,2374.667,1647,301,30.45,123000000000000,43792,42400000000000000,9318439
0.74,14426,18187,14025,7508,234.921,229.15,14627.84178,30.313,1371,2552,298,2077,1674,303,30.55,28300000000000,10693,9010000000000000,1881659
0.71,14848,22848,8911,7471,241.069,240.256,14257.18348,33.813,1359,1738,292,2049.5,1667,295,31.3,23900000000000,9264,85200000000000000,17990233
0.71,15579,21699,12902,7016,240.964,240.256,14958.93608,52.979,1398,1739,261,2002,1649,310,31,84000000000000,29940,5410000000000000,1180156
0.78,15143,21701,12224,7026,241.072,240.256,14588.08402,40.673,1371,1740,290,1832,1662,303,30.45,42400000000000,15995,5230000000000000,1113389
0.75,15788,21683,14154,7175,240.979,236.774,14680.34542,49.583,1408,1741,282,2206.5,1655,310,31.85,35400000000000,12360,13700000000000000,2953390
0.65,15052,18186,12791,7438,231.15,229.213,14181.5226,31.478,1370,2553,274,2348.667,1671,298,29.95,45800000000000,17359,110000000000000000,23173360
0.66,15895,19433,8502,6783,240.979,240.25,13612.12508,32.854,1317,1742,336,3194.333,1674,285,31.5,18100000000000,7715,24800000000000000,5191820
